date,store_id,competitors_within_1mi,competitors_within_3mi,nearest_competitor_distance_mi,new_competitor_opened,competitor_closure,competitor_running_promotion,market_saturation_score,est_competitor_avg_price
2023-08-25,STR039,20,26,0.26,0,0,0,100.0,11.83
2023-08-26,STR039,15,29,1.05,0,0,0,91.8,17.44
2023-08-27,STR039,20,38,1.21,0,0,0,100.0,18.7
2023-08-28,STR039,16,26,0.6,0,0,0,95.0,21.75
2023-08-29,STR039,17,33,1.03,0,0,0,100.0,17.95
2023-08-30,STR039,20,27,0.97,0,0,0,100.0,23.17
2023-08-31,STR039,22,34,1.35,0,0,0,100.0,15.82
2023-09-01,STR039,17,27,0.4,0,0,0,100.0,18.06
2023-09-02,STR039,21,28,1.16,0,0,0,100.0,19.53
2023-09-03,STR039,15,21,1.5,0,0,0,87.7,16.26
2023-09-04,STR039,7,12,0.33,0,0,0,40.6,18.47
2023-09-05,STR039,12,31,1.13,0,0,0,71.2,17.85
2023-09-06,STR039,11,23,1.42,0,0,0,72.7,16.64
2023-09-07,STR039,27,40,0.33,0,0,0,100.0,13.12
2023-09-08,STR039,16,29,1.35,0,0,0,90.4,15.49
2023-09-09,STR039,13,33,0.36,0,0,0,75.3,14.85
2023-09-10,STR039,11,18,0.49,0,0,0,67.7,17.38
2023-09-11,STR039,20,34,0.77,0,0,0,100.0,16.98
2023-09-12,STR039,12,25,1.06,0,0,0,73.0,17.77
2023-09-13,STR039,23,38,1.15,0,0,0,100.0,21.69
2023-09-14,STR039,15,27,1.5,0,0,0,92.8,24.06
2023-09-15,STR039,21,27,0.59,0,0,0,100.0,16.54
2023-09-16,STR039,14,26,0.62,0,0,0,92.3,18.15
2023-09-17,STR039,17,23,0.49,0,0,0,97.7,16.36
2023-09-18,STR039,19,36,1.08,0,0,0,100.0,19.9
2023-09-19,STR039,23,40,1.16,0,0,0,100.0,24.33
2023-09-20,STR039,9,14,0.82,0,0,0,58.1,13.06
2023-09-21,STR039,14,27,1.32,0,0,0,86.1,18.56
2023-09-22,STR039,17,30,1.23,0,0,0,100.0,16.85
2023-09-23,STR039,15,35,0.76,0,0,0,94.6,16.45
2023-09-24,STR039,16,31,1.15,0,0,0,99.8,17.19
2023-09-25,STR039,15,32,0.58,0,0,0,96.4,12.51
2023-09-26,STR039,14,29,1.24,0,0,0,84.1,17.05
2023-09-27,STR039,19,37,0.18,0,0,0,100.0,20.0
2023-09-28,STR039,21,35,1.08,0,0,0,100.0,18.74
2023-09-29,STR039,12,27,0.37,0,0,0,72.7,18.11
2023-09-30,STR039,18,28,0.86,0,0,0,100.0,21.12
2023-10-01,STR039,12,27,0.28,0,0,0,64.2,15.62
2023-10-02,STR039,23,43,0.72,0,0,0,100.0,15.82
2023-10-03,STR039,16,23,1.02,0,0,0,93.1,19.44
2023-10-04,STR039,13,32,1.34,0,0,0,82.0,16.54
2023-10-05,STR039,16,28,1.28,0,0,0,100.0,14.38
2023-10-06,STR039,14,21,0.32,0,0,0,90.0,12.87
2023-10-07,STR039,14,20,0.32,0,0,0,84.9,16.06
2023-10-08,STR039,17,36,0.27,0,0,0,100.0,17.49
2023-10-09,STR039,27,41,0.83,0,0,0,100.0,16.09
2023-10-10,STR039,19,26,1.22,0,0,0,100.0,16.67
2023-10-11,STR039,14,33,0.4,0,0,1,83.7,16.2
2023-10-12,STR039,12,29,0.27,0,0,0,69.0,17.92
2023-10-13,STR039,12,29,0.28,1,0,0,62.4,17.8
2023-10-14,STR039,21,30,0.96,0,0,0,100.0,18.12
2023-10-15,STR039,14,30,0.17,0,0,0,90.1,16.83
2023-10-16,STR039,13,24,1.17,0,0,1,77.6,19.12
2023-10-17,STR039,16,29,1.46,0,0,0,97.7,18.8
2023-10-18,STR039,23,28,0.19,0,0,0,100.0,12.43
2023-10-19,STR039,19,38,0.35,0,0,0,100.0,12.04
2023-10-20,STR039,23,39,0.76,0,0,0,100.0,19.78
2023-10-21,STR039,20,28,0.83,0,0,0,100.0,13.7
2023-10-22,STR039,14,34,1.07,0,0,0,84.9,19.26
2023-10-23,STR039,15,29,0.59,0,0,0,93.3,13.65
2023-10-24,STR039,11,31,0.62,0,0,0,59.4,14.42
2023-10-25,STR039,14,27,0.26,0,0,0,77.5,17.74
2023-10-26,STR039,16,27,0.88,0,0,0,94.0,13.38
2023-10-27,STR039,16,36,0.88,0,0,0,99.1,19.09
2023-10-28,STR039,13,26,1.47,0,0,0,75.4,17.56
2023-10-29,STR039,10,21,0.94,0,0,0,64.4,20.1
2023-10-30,STR039,10,24,1.3,0,0,0,64.2,15.61
2023-10-31,STR039,19,27,1.12,0,0,1,100.0,17.56
2023-11-01,STR039,18,32,0.66,0,0,0,100.0,14.05
2023-11-02,STR039,18,35,0.9,0,0,1,100.0,13.96
2023-11-03,STR039,19,30,0.61,0,0,1,100.0,20.95
2023-11-04,STR039,19,34,0.39,0,0,1,100.0,15.98
2023-11-05,STR039,16,26,0.11,0,0,0,97.7,15.23
2023-11-06,STR039,9,14,1.15,0,0,0,54.1,16.86
2023-11-07,STR039,18,25,1.26,0,0,0,100.0,15.83
2023-11-08,STR039,15,22,0.3,0,0,1,87.0,19.25
2023-11-09,STR039,13,26,1.24,0,0,0,69.6,17.55
2023-11-10,STR039,14,26,0.15,0,0,0,89.7,15.65
2023-11-11,STR039,14,27,0.98,0,0,0,74.7,17.07
2023-11-12,STR039,22,32,1.42,0,0,0,100.0,20.31
2023-11-13,STR039,19,24,1.23,0,0,0,100.0,16.42
2023-11-14,STR039,8,13,1.21,0,0,0,39.6,20.02
2023-11-15,STR039,22,40,1.45,0,0,0,100.0,18.41
2023-11-16,STR039,17,29,1.49,0,0,0,84.6,17.25
2023-11-17,STR039,24,32,0.4,0,0,0,100.0,16.16
2023-11-18,STR039,14,19,1.2,0,0,0,82.0,18.75
2023-11-19,STR039,20,28,0.85,0,0,1,100.0,18.36
2023-11-20,STR039,11,21,0.76,0,0,0,65.7,18.25
2023-11-21,STR039,14,19,0.81,0,0,0,80.9,19.35
2023-11-22,STR039,20,29,0.9,0,0,1,100.0,14.38
2023-11-23,STR039,11,20,1.48,0,0,0,65.1,18.17
2023-11-24,STR039,9,23,0.13,0,0,0,58.4,14.42
2023-11-25,STR039,18,27,1.42,0,0,0,95.9,18.58
2023-11-26,STR039,21,26,0.48,0,0,0,100.0,18.89
2023-11-27,STR039,17,29,1.01,0,0,0,100.0,12.27
2023-11-28,STR039,15,21,1.08,0,0,0,92.0,19.04
2023-11-29,STR039,24,32,0.14,0,0,0,100.0,12.04
2023-11-30,STR039,22,39,1.47,0,0,0,100.0,16.13
2023-12-01,STR039,13,31,1.27,0,0,0,78.2,15.79
2023-12-02,STR039,11,20,0.49,0,0,0,64.7,21.61
2023-12-03,STR039,21,41,0.25,0,0,0,100.0,16.05
2023-12-04,STR039,15,26,0.93,0,0,0,95.8,19.02
2023-12-05,STR039,15,24,1.18,0,0,1,86.4,17.19
2023-12-06,STR039,12,26,0.87,0,0,0,74.7,14.59
2023-12-07,STR039,20,40,0.42,0,0,0,100.0,20.05
2023-12-08,STR039,18,33,0.71,0,0,0,100.0,14.11
2023-12-09,STR039,17,36,0.38,0,0,0,100.0,12.88
2023-12-10,STR039,16,27,0.18,0,0,0,98.2,19.54
2023-12-11,STR039,15,30,0.62,0,0,0,86.9,20.77
2023-12-12,STR039,10,18,0.4,0,0,1,59.0,14.36
2023-12-13,STR039,17,24,0.39,0,0,0,94.5,20.97
2023-12-14,STR039,22,28,0.45,0,0,0,100.0,20.34
2023-12-15,STR039,12,21,0.27,0,0,0,74.7,18.94
2023-12-16,STR039,16,29,1.39,0,0,0,95.3,15.21
2023-12-17,STR039,14,29,0.41,0,0,0,81.8,19.62
2023-12-18,STR039,15,24,0.6,0,0,0,89.6,13.61
2023-12-19,STR039,12,30,0.17,0,0,0,64.9,21.46
2023-12-20,STR039,9,21,0.97,0,0,0,66.7,17.97
2023-12-21,STR039,12,17,0.93,0,0,0,69.5,20.23
2023-12-22,STR039,11,27,0.94,0,0,0,58.4,17.32
2023-12-23,STR039,19,24,0.56,0,0,0,100.0,19.87
2023-12-24,STR039,17,31,1.15,0,0,0,100.0,21.91
2023-12-25,STR039,17,25,0.83,0,0,0,100.0,25.54
2023-12-26,STR039,24,31,0.87,0,0,0,100.0,17.58
2023-12-27,STR039,12,20,0.42,0,0,0,70.6,21.05
2023-12-28,STR039,18,38,1.02,0,0,0,100.0,18.68
2023-12-29,STR039,18,36,1.18,0,0,0,100.0,13.31
2023-12-30,STR039,12,26,1.23,0,0,0,69.7,21.66
2023-12-31,STR039,11,18,0.12,0,0,0,70.1,19.48
2022-01-01,STR040,19,34,0.56,0,0,0,100.0,11.09
2022-01-02,STR040,8,25,0.66,0,0,1,44.3,22.08
2022-01-03,STR040,9,21,1.27,0,0,0,51.7,18.18
2022-01-04,STR040,12,29,1.21,0,0,0,73.0,23.18
2022-01-05,STR040,14,34,0.68,0,0,0,83.0,18.59
2022-01-06,STR040,10,20,1.48,0,0,0,58.4,20.19
2022-01-07,STR040,11,28,0.14,0,0,0,56.4,23.1
2022-01-08,STR040,11,28,0.2,0,0,0,65.6,15.33
2022-01-09,STR040,14,27,0.12,0,0,0,81.3,19.18
2022-01-10,STR040,17,23,0.2,0,0,0,95.5,19.04
2022-01-11,STR040,12,31,1.41,0,0,1,68.3,14.68
2022-01-12,STR040,18,28,0.71,0,0,0,100.0,13.62
2022-01-13,STR040,15,35,0.33,0,0,0,82.7,13.8
2022-01-14,STR040,15,35,0.12,0,0,0,92.2,12.66
2022-01-15,STR040,8,15,1.0,0,0,0,41.3,19.51
2022-01-16,STR040,15,25,0.74,0,0,0,81.1,21.35
2022-01-17,STR040,8,28,0.31,0,0,0,52.8,18.9
2022-01-18,STR040,13,32,0.47,0,0,1,82.4,14.18
2022-01-19,STR040,18,24,0.58,0,0,1,100.0,17.29
2022-01-20,STR040,17,26,1.24,0,0,1,100.0,17.53
2022-01-21,STR040,11,26,0.13,0,0,1,72.7,19.37
2022-01-22,STR040,13,29,0.34,0,0,0,78.5,16.66
2022-01-23,STR040,13,25,0.6,0,0,0,74.3,20.17
2022-01-24,STR040,10,27,0.16,0,0,0,57.7,13.69
2022-01-25,STR040,13,29,1.22,0,0,0,74.1,17.84
2022-01-26,STR040,9,14,1.11,0,0,0,54.0,13.04
2022-01-27,STR040,14,28,0.25,0,0,1,75.6,22.25
2022-01-28,STR040,13,27,0.9,0,0,0,70.3,18.78
2022-01-29,STR040,11,25,1.17,0,0,0,56.8,16.95
2022-01-30,STR040,17,22,1.3,0,0,0,100.0,15.22
2022-01-31,STR040,10,19,1.3,0,0,0,61.5,17.2
2022-02-01,STR040,11,31,0.39,0,0,0,62.3,19.82
2022-02-02,STR040,10,25,0.49,0,0,0,47.4,14.86
2022-02-03,STR040,19,33,0.42,0,0,0,100.0,19.67
2022-02-04,STR040,11,28,1.18,0,0,0,72.9,15.64
2022-02-05,STR040,14,32,0.59,0,0,0,83.8,14.14
2022-02-06,STR040,8,22,0.28,0,0,0,43.1,17.28
2022-02-07,STR040,13,33,1.39,0,0,1,77.2,21.98
2022-02-08,STR040,9,23,1.25,0,0,0,53.6,16.02
2022-02-09,STR040,10,23,0.6,0,0,0,48.5,17.9
2022-02-10,STR040,12,22,0.44,0,0,0,72.5,15.16
2022-02-11,STR040,14,25,1.02,0,0,0,85.1,18.23
2022-02-12,STR040,8,26,0.22,0,0,1,46.2,21.12
2022-02-13,STR040,17,31,0.27,0,0,0,100.0,12.11
2022-02-14,STR040,16,23,1.32,0,0,0,93.4,18.33
2022-02-15,STR040,9,16,1.32,0,0,0,59.6,20.95
2022-02-16,STR040,13,20,1.45,0,0,0,76.6,15.22
2022-02-17,STR040,10,15,0.86,0,0,0,61.9,15.68
2022-02-18,STR040,15,22,0.11,0,0,0,83.3,17.05
2022-02-19,STR040,19,24,1.29,0,0,0,100.0,15.54
2022-02-20,STR040,9,23,1.18,0,0,0,58.9,20.23
2022-02-21,STR040,17,32,0.48,0,0,0,100.0,25.67
2022-02-22,STR040,8,19,0.93,0,0,0,52.4,12.49
2022-02-23,STR040,7,17,0.3,0,0,0,44.4,15.16
2022-02-24,STR040,12,19,0.99,0,0,0,63.8,14.66
2022-02-25,STR040,5,18,0.27,0,0,0,27.0,14.62
2022-02-26,STR040,12,21,1.25,0,0,1,83.3,18.01
2022-02-27,STR040,14,25,0.85,0,0,0,84.9,17.03
2022-02-28,STR040,14,33,0.84,0,0,0,78.3,23.48
2022-03-01,STR040,10,20,0.65,0,0,0,62.2,15.03
2022-03-02,STR040,9,15,1.25,0,0,0,58.8,15.31
2022-03-03,STR040,11,19,0.83,0,0,0,64.6,15.94
2022-03-04,STR040,14,26,0.13,0,0,0,87.3,10.11
2022-03-05,STR040,12,24,0.87,0,0,0,71.8,19.22
2022-03-06,STR040,9,29,0.55,0,0,0,51.4,14.6
2022-03-07,STR040,20,31,0.28,0,0,0,100.0,15.25
2022-03-08,STR040,14,28,0.78,0,0,0,93.4,13.2
2022-03-09,STR040,16,23,0.34,0,0,0,91.8,18.99
2022-03-10,STR040,9,25,0.88,0,0,1,50.8,17.61
2022-03-11,STR040,17,28,0.59,0,0,0,100.0,24.42
2022-03-12,STR040,13,32,1.5,0,0,0,74.2,19.2
2022-03-13,STR040,9,21,0.67,0,0,0,45.8,21.77
2022-03-14,STR040,19,33,0.14,0,0,0,100.0,16.4
2022-03-15,STR040,11,24,1.31,0,0,0,65.2,17.2
2022-03-16,STR040,8,14,1.2,0,0,0,42.6,12.55
2022-03-17,STR040,12,21,1.15,0,0,0,76.5,14.53
2022-03-18,STR040,9,27,1.09,0,0,0,56.6,15.71
2022-03-19,STR040,11,25,0.17,0,0,0,63.1,18.17
2022-03-20,STR040,17,22,0.83,0,0,0,100.0,15.88
2022-03-21,STR040,16,32,0.28,0,0,0,97.6,17.06
2022-03-22,STR040,15,31,1.1,0,0,0,99.0,14.13
2022-03-23,STR040,11,23,0.77,0,0,0,66.3,11.28
2022-03-24,STR040,15,31,0.46,0,0,0,92.9,17.17
2022-03-25,STR040,5,25,1.46,0,0,0,33.6,22.67
2022-03-26,STR040,13,28,1.4,0,0,0,72.2,16.8
2022-03-27,STR040,12,29,0.53,0,0,0,68.3,15.87
2022-03-28,STR040,11,25,0.76,0,0,0,70.8,14.79
2022-03-29,STR040,13,23,0.92,0,0,0,81.5,19.02
2022-03-30,STR040,12,32,1.42,0,0,0,63.7,19.66
2022-03-31,STR040,18,24,1.29,0,0,0,100.0,13.73
2022-04-01,STR040,15,32,0.51,0,0,0,92.7,22.81
2022-04-02,STR040,7,12,0.62,0,0,0,36.7,16.98
2022-04-03,STR040,14,24,0.3,0,0,0,86.5,17.11
2022-04-04,STR040,9,17,0.47,0,0,0,52.5,20.96
2022-04-05,STR040,14,24,1.25,0,0,0,83.7,12.93
2022-04-06,STR040,7,13,0.25,0,0,0,42.1,12.62
2022-04-07,STR040,10,26,0.64,0,0,1,61.3,14.44
2022-04-08,STR040,14,32,0.26,0,0,0,92.0,21.05
2022-04-09,STR040,10,16,0.21,0,0,0,59.6,12.43
2022-04-10,STR040,10,29,1.08,0,0,0,57.1,17.01
2022-04-11,STR040,20,31,0.2,0,0,0,100.0,17.84
2022-04-12,STR040,12,25,0.67,0,0,0,63.9,21.89
2022-04-13,STR040,8,16,1.34,0,0,0,43.5,15.44
2022-04-14,STR040,13,29,0.16,0,0,0,79.9,21.34
2022-04-15,STR040,12,26,1.1,0,0,0,74.3,14.89
2022-04-16,STR040,9,22,0.34,0,0,1,58.5,13.98
2022-04-17,STR040,13,25,0.12,0,0,0,82.1,14.63
2022-04-18,STR040,20,36,0.44,0,0,0,100.0,20.56
2022-04-19,STR040,15,34,1.31,0,0,0,91.1,14.7
2022-04-20,STR040,10,15,1.0,0,0,0,65.6,17.17
2022-04-21,STR040,16,33,0.51,0,0,0,93.9,17.6
2022-04-22,STR040,15,21,0.83,0,0,0,89.6,14.55
2022-04-23,STR040,17,27,0.31,0,0,0,99.5,19.5
2022-04-24,STR040,15,25,1.18,0,0,0,79.9,21.15
2022-04-25,STR040,10,30,0.16,0,0,0,47.4,14.45
2022-04-26,STR040,8,22,0.21,0,0,0,51.5,18.94
2022-04-27,STR040,11,18,0.14,0,0,0,70.0,18.83
2022-04-28,STR040,9,15,1.04,0,0,0,52.0,24.62
2022-04-29,STR040,11,28,0.21,0,0,0,60.0,10.05
2022-04-30,STR040,12,28,1.35,0,0,0,73.5,15.83
2022-05-01,STR040,15,26,0.11,0,0,0,81.7,12.59
2022-05-02,STR040,11,19,1.01,0,0,0,66.8,20.64
2022-05-03,STR040,12,18,1.11,0,0,0,66.0,12.59
2022-05-04,STR040,11,18,0.81,0,0,0,65.8,16.23
2022-05-05,STR040,9,20,1.02,0,0,0,57.9,17.74
2022-05-06,STR040,15,31,1.34,0,0,0,87.3,15.9
2022-05-07,STR040,8,15,1.16,0,0,0,45.9,18.68
2022-05-08,STR040,13,19,1.3,0,0,0,75.5,17.43
2022-05-09,STR040,8,15,0.17,0,0,0,48.6,12.66
2022-05-10,STR040,10,22,0.12,0,0,0,66.9,15.19
2022-05-11,STR040,5,12,1.25,0,0,1,39.6,15.46
2022-05-12,STR040,15,33,1.48,0,0,0,87.3,18.71
2022-05-13,STR040,12,30,0.46,0,0,0,72.8,19.19
2022-05-14,STR040,14,21,0.25,0,0,0,84.3,18.22
2022-05-15,STR040,16,26,1.23,0,0,0,92.4,19.47
2022-05-16,STR040,14,21,0.41,0,0,0,81.4,16.81
2022-05-17,STR040,14,25,0.5,0,0,0,82.8,14.26
2022-05-18,STR040,11,30,0.48,0,0,0,65.4,16.98
2022-05-19,STR040,8,26,0.58,0,0,0,53.0,15.85
2022-05-20,STR040,24,33,1.38,0,0,0,100.0,13.44
2022-05-21,STR040,17,23,1.03,0,0,0,100.0,16.1
2022-05-22,STR040,14,22,1.08,0,0,0,82.4,13.18
2022-05-23,STR040,16,23,1.47,0,0,0,97.6,21.58
2022-05-24,STR040,12,22,1.29,0,0,0,78.0,20.28
2022-05-25,STR040,16,34,1.33,0,0,0,94.2,13.94
2022-05-26,STR040,12,32,0.32,0,0,0,80.0,14.18
2022-05-27,STR040,18,38,1.12,0,0,0,100.0,13.58
2022-05-28,STR040,12,28,1.41,0,0,0,68.3,21.14
2022-05-29,STR040,18,24,1.33,0,0,0,100.0,20.17
2022-05-30,STR040,18,35,0.51,0,0,0,100.0,20.77
2022-05-31,STR040,7,23,1.07,0,0,0,28.3,16.61
2022-06-01,STR040,9,24,0.43,0,0,0,53.4,15.47
2022-06-02,STR040,20,26,0.36,0,0,0,100.0,10.08
2022-06-03,STR040,11,16,0.29,0,0,0,73.5,16.52
2022-06-04,STR040,10,26,0.49,0,0,0,55.7,19.0
2022-06-05,STR040,14,32,0.45,0,0,0,94.2,16.92
2022-06-06,STR040,13,22,0.66,0,0,0,75.0,20.08
2022-06-07,STR040,4,17,1.1,0,0,1,23.3,13.11
2022-06-08,STR040,9,21,0.93,0,0,0,57.2,16.73
2022-06-09,STR040,11,20,1.39,0,0,0,73.4,11.11
2022-06-10,STR040,13,27,1.35,0,0,0,76.2,13.36
2022-06-11,STR040,16,29,1.3,0,0,0,100.0,17.01
2022-06-12,STR040,14,26,1.05,0,0,0,81.2,21.06
2022-06-13,STR040,19,31,1.16,0,0,0,100.0,14.48
2022-06-14,STR040,15,34,0.34,0,0,0,88.6,12.16
2022-06-15,STR040,10,24,1.23,0,0,1,54.5,14.42
2022-06-16,STR040,19,33,0.21,0,0,0,100.0,20.72
2022-06-17,STR040,12,31,1.45,0,0,0,60.1,12.14
2022-06-18,STR040,13,29,0.86,0,0,0,77.0,19.27
2022-06-19,STR040,7,23,1.4,0,0,0,43.9,15.48
2022-06-20,STR040,13,31,0.49,0,0,0,77.5,16.91
2022-06-21,STR040,9,21,1.31,0,0,0,49.7,15.45
2022-06-22,STR040,11,16,1.35,0,0,0,63.8,16.64
2022-06-23,STR040,11,25,0.94,0,0,0,66.3,16.19
2022-06-24,STR040,14,32,0.23,0,0,0,78.7,18.42
2022-06-25,STR040,16,23,0.98,0,0,0,100.0,11.25
2022-06-26,STR040,12,20,0.54,0,0,0,77.0,14.18
2022-06-27,STR040,12,29,1.46,0,0,0,64.5,20.75
2022-06-28,STR040,10,16,0.69,0,0,0,64.3,20.15
2022-06-29,STR040,10,30,0.57,0,0,0,66.6,18.55
2022-06-30,STR040,15,35,0.79,0,0,0,89.5,13.95
2022-07-01,STR040,18,30,0.45,0,0,0,100.0,20.38
2022-07-02,STR040,15,28,0.8,0,0,0,89.4,14.01
2022-07-03,STR040,14,23,0.42,0,0,0,83.8,15.14
2022-07-04,STR040,15,33,0.66,0,0,0,83.8,14.99
2022-07-05,STR040,9,18,0.24,0,0,0,60.9,17.12
2022-07-06,STR040,12,19,0.42,0,0,0,68.6,23.18
2022-07-07,STR040,13,23,1.46,0,0,1,73.8,16.81
2022-07-08,STR040,9,27,1.39,0,0,0,48.9,19.14
2022-07-09,STR040,20,25,0.55,0,0,0,100.0,16.56
2022-07-10,STR040,11,23,0.96,0,0,0,60.2,8.1
2022-07-11,STR040,12,27,1.0,0,0,0,69.9,17.14
2022-07-12,STR040,15,23,1.44,0,0,0,99.9,18.38
2022-07-13,STR040,9,25,1.21,0,0,0,52.6,15.68
2022-07-14,STR040,11,25,1.21,0,0,0,72.5,18.58
2022-07-15,STR040,12,21,1.39,0,0,0,76.4,12.76
2022-07-16,STR040,13,33,0.24,0,0,0,82.8,15.69
2022-07-17,STR040,13,32,0.77,0,0,0,82.1,17.48
2022-07-18,STR040,12,24,1.05,0,0,0,76.0,12.85
2022-07-19,STR040,18,34,0.94,0,0,0,100.0,19.1
2022-07-20,STR040,8,25,0.99,0,0,1,48.8,16.89
2022-07-21,STR040,11,29,1.27,0,0,0,66.2,18.59
2022-07-22,STR040,12,26,0.43,0,0,0,73.7,15.08
2022-07-23,STR040,10,15,0.85,0,0,0,63.3,19.3
2022-07-24,STR040,9,15,1.38,0,0,0,48.7,14.04
2022-07-25,STR040,10,25,0.44,0,0,0,55.2,17.87
2022-07-26,STR040,17,22,1.1,0,0,0,99.1,21.24
2022-07-27,STR040,5,15,0.57,0,0,0,24.3,20.85
2022-07-28,STR040,9,23,1.21,0,0,0,63.9,18.35
2022-07-29,STR040,20,30,0.3,0,0,0,100.0,16.54
2022-07-30,STR040,7,20,0.4,0,0,0,33.3,17.23
2022-07-31,STR040,8,27,0.55,0,0,0,51.0,13.4
2022-08-01,STR040,6,18,1.01,0,0,0,29.8,20.73
2022-08-02,STR040,10,27,0.29,0,0,0,61.8,18.36
2022-08-03,STR040,14,33,0.33,0,0,0,82.0,17.07
2022-08-04,STR040,9,27,0.56,0,0,0,56.5,18.08
2022-08-05,STR040,15,32,0.24,0,0,0,96.8,18.08
2022-08-06,STR040,16,27,0.16,0,0,0,95.9,16.46
2022-08-07,STR040,8,25,0.41,0,0,0,50.1,17.64
2022-08-08,STR040,12,28,1.02,0,0,1,71.8,22.25
2022-08-09,STR040,9,28,1.05,0,0,0,57.7,20.28
2022-08-10,STR040,9,20,1.4,0,0,0,57.2,22.03
2022-08-11,STR040,9,17,1.4,0,0,0,59.4,10.64
2022-08-12,STR040,18,33,1.46,0,0,0,100.0,13.1
2022-08-13,STR040,10,26,0.94,0,0,0,58.5,13.84
2022-08-14,STR040,13,33,0.85,0,0,0,74.1,14.79
2022-08-15,STR040,9,17,1.23,0,0,0,59.7,18.35
2022-08-16,STR040,13,22,1.46,0,0,0,71.3,13.72
2022-08-17,STR040,15,31,0.42,0,0,0,85.7,22.02
2022-08-18,STR040,13,19,1.0,0,0,0,79.3,19.16
2022-08-19,STR040,15,35,0.61,0,0,0,89.8,16.87
2022-08-20,STR040,12,28,0.12,0,0,0,75.4,17.94
2022-08-21,STR040,12,30,0.28,0,0,0,71.2,10.51
2022-08-22,STR040,10,22,0.15,0,0,0,61.9,16.07
2022-08-23,STR040,17,34,0.36,0,0,0,100.0,21.03
2022-08-24,STR040,13,24,1.23,0,0,0,78.3,10.36
2022-08-25,STR040,13,25,0.33,0,0,0,76.2,19.62
2022-08-26,STR040,19,38,0.7,0,0,0,100.0,15.43
2022-08-27,STR040,8,28,1.38,0,0,0,53.4,20.9
2022-08-28,STR040,13,30,1.19,0,0,1,85.0,17.85
2022-08-29,STR040,12,32,0.72,0,0,0,72.4,17.68
2022-08-30,STR040,14,26,0.19,0,0,0,83.1,15.58
2022-08-31,STR040,11,30,1.34,0,0,0,69.1,14.09
2022-09-01,STR040,12,20,0.13,0,0,0,74.8,21.22
2022-09-02,STR040,16,21,0.46,0,0,0,93.6,14.7
2022-09-03,STR040,10,20,0.89,0,0,0,53.2,21.25
2022-09-04,STR040,17,25,1.25,0,0,1,100.0,13.97
2022-09-05,STR040,9,23,0.41,0,0,0,51.8,16.19
2022-09-06,STR040,9,20,1.44,0,0,0,51.7,19.44
2022-09-07,STR040,11,22,0.67,0,0,0,57.8,20.89
2022-09-08,STR040,11,17,1.13,0,0,0,66.1,17.46
2022-09-09,STR040,9,15,0.19,0,0,0,50.5,16.87
2022-09-10,STR040,5,11,1.45,0,0,0,31.0,26.1
2022-09-11,STR040,15,21,0.34,0,0,0,94.8,21.74
2022-09-12,STR040,10,18,0.58,0,0,0,51.9,14.17
2022-09-13,STR040,10,23,0.91,0,0,0,59.6,11.62
2022-09-14,STR040,11,25,0.79,0,0,0,65.5,17.01
2022-09-15,STR040,8,19,0.85,0,0,0,54.8,14.18
2022-09-16,STR040,9,26,1.34,0,0,1,50.5,16.01
2022-09-17,STR040,13,24,1.31,0,0,1,73.8,12.7
2022-09-18,STR040,11,22,1.07,0,0,0,70.6,18.07
2022-09-19,STR040,9,27,1.04,0,0,0,63.3,14.58
2022-09-20,STR040,9,23,0.49,0,0,0,51.1,18.13
2022-09-21,STR040,11,20,0.4,0,0,0,62.9,13.25
2022-09-22,STR040,11,28,0.92,0,0,0,59.8,12.59
2022-09-23,STR040,10,16,1.17,0,0,0,57.8,13.65
2022-09-24,STR040,14,20,0.82,0,0,0,81.0,17.39
2022-09-25,STR040,10,27,0.92,0,0,0,61.3,16.3
2022-09-26,STR040,17,35,1.04,0,0,1,100.0,16.54
2022-09-27,STR040,12,18,1.37,0,0,1,72.2,18.47
2022-09-28,STR040,11,18,0.87,1,0,0,74.1,14.37
2022-09-29,STR040,13,32,0.13,0,0,0,90.3,20.07
2022-09-30,STR040,7,13,0.73,0,0,0,35.0,21.88
2022-10-01,STR040,18,33,0.5,0,0,0,98.5,18.36
2022-10-02,STR040,15,23,1.09,0,0,0,81.5,19.13
2022-10-03,STR040,11,17,0.54,0,0,0,69.8,11.46
2022-10-04,STR040,18,33,1.21,0,0,0,100.0,14.49
2022-10-05,STR040,14,27,0.91,0,0,0,91.6,15.64
2022-10-06,STR040,14,29,0.67,0,0,0,83.7,15.17
2022-10-07,STR040,17,37,0.55,0,0,0,100.0,17.04
2022-10-08,STR040,16,28,0.18,0,0,0,97.3,20.18
2022-10-09,STR040,8,26,0.95,0,0,0,48.4,18.56
2022-10-10,STR040,8,23,0.97,0,0,0,46.0,19.14
2022-10-11,STR040,12,18,0.11,0,0,0,76.2,16.49
2022-10-12,STR040,19,33,0.76,0,0,0,100.0,15.64
2022-10-13,STR040,14,28,0.82,0,0,0,87.3,22.6
2022-10-14,STR040,9,26,0.9,0,0,1,56.0,17.95
2022-10-15,STR040,15,27,0.71,0,0,1,76.8,17.96
2022-10-16,STR040,12,18,1.12,0,0,0,69.5,13.8
2022-10-17,STR040,15,30,0.24,0,0,0,82.4,16.06
2022-10-18,STR040,12,26,0.31,0,0,0,71.8,12.0
2022-10-19,STR040,16,22,1.01,0,0,0,98.4,16.61
