date,city,unemployment_rate,consumer_sentiment,foot_traffic_index,gas_price_per_gallon,cpi_food_away_home,local_population,restaurant_industry_index
2022-04-21,Houston,5.02,73.6,87.1,3.4,261.52,58000,101.4
2022-04-22,Houston,5.03,73.4,86.6,3.26,262.11,58000,98.0
2022-04-23,Houston,5.02,73.5,86.2,3.9,262.1,58000,94.7
2022-04-24,Houston,4.98,73.1,86.8,2.97,262.3,58000,100.8
2022-04-25,Houston,5.03,73.7,87.0,3.58,260.68,58000,102.2
2022-04-26,Houston,5.01,73.7,87.7,3.48,261.31,58000,101.9
2022-04-27,Houston,4.91,73.8,87.7,3.51,261.03,58000,95.1
2022-04-28,Houston,4.9,73.5,87.2,3.63,263.48,58000,98.4
2022-04-29,Houston,4.93,73.4,87.6,3.52,261.26,58000,100.6
2022-04-30,Houston,4.89,73.2,87.8,3.88,263.0,58000,98.8
2022-05-01,Houston,4.87,73.3,87.9,4.03,262.19,58000,100.1
2022-05-02,Houston,4.86,73.7,88.2,3.41,261.82,58000,102.6
2022-05-03,Houston,4.78,74.1,88.5,3.36,261.05,58000,96.6
2022-05-04,Houston,4.82,73.7,88.8,3.63,263.69,58000,104.0
2022-05-05,Houston,4.87,72.9,89.1,4.07,263.45,58000,98.8
2022-05-06,Houston,4.84,73.2,88.8,3.68,262.53,58000,100.8
2022-05-07,Houston,4.88,73.1,88.7,3.41,262.11,58000,94.6
2022-05-08,Houston,4.92,73.5,88.3,3.44,261.27,58000,99.0
2022-05-09,Houston,4.92,73.7,88.6,3.98,260.38,58000,102.9
2022-05-10,Houston,4.88,74.5,88.8,3.65,262.56,58000,99.5
2022-05-11,Houston,4.87,74.4,89.3,3.28,260.22,58000,100.5
2022-05-12,Houston,4.83,74.1,89.0,3.45,263.67,58000,98.8
2022-05-13,Houston,4.78,74.6,89.1,3.16,261.82,58000,102.6
2022-05-14,Houston,4.79,74.5,88.5,3.25,261.21,58000,100.1
2022-05-15,Houston,4.73,74.8,88.2,2.97,264.65,58000,100.9
2022-05-16,Houston,4.76,75.0,88.5,3.57,260.97,58000,99.7
2022-05-17,Houston,4.77,75.0,88.5,3.34,261.28,58000,100.3
2022-05-18,Houston,4.8,74.5,88.3,3.2,261.56,58000,99.2
2022-05-19,Houston,4.88,74.4,88.0,3.18,261.95,58000,102.9
2022-05-20,Houston,4.91,74.6,88.5,3.53,261.24,58000,102.2
2022-05-21,Houston,4.92,75.1,88.4,3.76,262.0,58000,102.0
2022-05-22,Houston,4.9,74.8,88.2,3.4,261.41,58000,101.9
2022-05-23,Houston,4.91,75.3,87.3,3.31,262.25,58000,99.2
2022-05-24,Houston,4.92,75.3,86.9,3.15,262.36,58000,100.6
2022-05-25,Houston,4.97,75.4,87.2,3.24,261.01,58000,96.2
2022-05-26,Houston,4.95,75.5,87.4,3.47,262.91,58000,102.0
2022-05-27,Houston,4.93,75.8,87.1,3.44,261.85,58000,102.5
2022-05-28,Houston,4.92,75.6,86.7,3.52,260.91,58000,101.4
2022-05-29,Houston,4.87,75.3,87.0,3.77,262.96,58000,98.7
2022-05-30,Houston,4.88,75.4,87.0,3.8,262.95,58000,100.2
2022-05-31,Houston,4.9,75.6,87.5,3.52,261.11,58000,100.9
2022-06-01,Houston,4.91,76.2,87.2,3.63,263.04,58000,97.0
2022-06-02,Houston,4.97,76.3,86.6,3.35,261.82,58000,98.4
2022-06-03,Houston,5.01,75.7,86.9,3.98,263.89,58000,97.8
2022-06-04,Houston,5.08,75.3,87.6,3.33,261.62,58000,102.1
2022-06-05,Houston,5.0,75.4,87.0,3.73,261.21,58000,97.2
2022-06-06,Houston,4.99,75.4,87.0,3.43,261.16,58000,102.5
2022-06-07,Houston,4.96,75.7,86.5,3.87,262.61,58000,100.4
2022-06-08,Houston,4.86,75.7,85.9,3.2,263.77,58000,100.0
2022-06-09,Houston,4.8,75.0,86.0,3.93,262.83,58000,95.1
2022-06-10,Houston,4.85,75.1,85.7,3.68,263.19,58000,99.0
2022-06-11,Houston,4.9,74.6,85.4,3.45,261.99,58000,100.4
2022-06-12,Houston,4.88,74.5,85.9,3.58,262.08,58000,103.8
2022-06-13,Houston,4.84,74.5,85.4,3.86,263.92,58000,98.5
2022-06-14,Houston,4.86,74.9,85.3,3.94,263.26,58000,101.0
2022-06-15,Houston,4.91,75.0,85.5,3.12,263.38,58000,97.7
2022-06-16,Houston,4.94,74.9,85.5,3.12,262.41,58000,99.8
2022-06-17,Houston,4.98,74.8,85.7,3.44,261.35,58000,101.6
2022-06-18,Houston,5.02,74.5,85.4,3.7,262.29,58000,98.5
2022-06-19,Houston,5.03,74.5,84.4,3.02,262.95,58000,99.1
2022-06-20,Houston,5.01,74.8,83.8,4.15,260.31,58000,99.7
2022-06-21,Houston,4.89,74.6,83.1,3.02,262.02,58000,96.6
2022-06-22,Houston,4.93,74.8,83.4,3.87,261.22,58000,99.0
2022-06-23,Houston,4.96,74.7,83.4,3.72,261.97,58000,100.9
2022-06-24,Houston,4.96,74.2,83.4,3.99,264.45,58000,102.5
2022-06-25,Houston,4.86,74.1,82.9,3.8,263.13,58000,102.8
2022-06-26,Houston,4.76,74.1,82.6,3.32,261.02,58000,101.0
2022-06-27,Houston,4.82,74.1,82.9,3.57,263.97,58000,97.1
2022-06-28,Houston,4.87,73.8,82.5,3.66,262.27,58000,103.4
2022-06-29,Houston,4.8,73.9,82.2,3.76,262.93,58000,102.5
2022-06-30,Houston,4.76,74.3,82.2,3.37,262.99,58000,101.9
2022-07-01,Houston,4.78,73.5,82.4,3.36,263.0,58000,100.1
2022-07-02,Houston,4.78,73.2,82.3,3.89,262.85,58000,96.7
2022-07-03,Houston,4.71,73.6,82.0,3.57,262.59,58000,97.7
2022-07-04,Houston,4.65,73.3,82.2,3.45,260.76,58000,100.3
2022-07-05,Houston,4.63,73.2,81.4,3.59,263.71,58000,100.2
2022-07-06,Houston,4.66,73.2,81.1,3.48,261.51,58000,100.5
2022-07-07,Houston,4.75,73.2,80.8,3.32,261.94,58000,98.6
2022-07-08,Houston,4.65,73.2,81.0,3.13,261.62,58000,102.5
2022-07-09,Houston,4.71,73.2,81.2,3.21,263.78,58000,99.1
2022-07-10,Houston,4.72,73.1,81.2,3.49,262.92,58000,100.9
2022-07-11,Houston,4.69,73.2,81.1,3.1,263.01,58000,102.2
2022-07-12,Houston,4.69,73.0,80.8,3.33,263.43,58000,98.0
2022-07-13,Houston,4.68,72.8,80.3,3.63,263.45,58000,100.1
2022-07-14,Houston,4.65,72.8,79.8,3.48,263.51,58000,98.5
2022-07-15,Houston,4.69,72.5,79.8,3.56,264.32,58000,99.1
2022-07-16,Houston,4.79,72.2,79.6,3.86,262.61,58000,101.2
2022-07-17,Houston,4.77,72.2,79.8,3.54,264.69,58000,98.4
2022-07-18,Houston,4.76,72.3,79.5,3.12,262.45,58000,99.7
2022-07-19,Houston,4.7,72.1,79.5,3.4,264.0,58000,97.8
2022-07-20,Houston,4.72,72.3,79.7,3.19,262.73,58000,97.7
2022-07-21,Houston,4.69,72.2,79.7,3.55,263.0,58000,97.9
2022-07-22,Houston,4.68,71.7,80.3,3.33,262.8,58000,96.6
2022-07-23,Houston,4.71,71.8,80.6,4.0,262.49,58000,99.2
2022-07-24,Houston,4.59,72.0,80.7,3.37,261.81,58000,96.1
2022-07-25,Houston,4.53,72.4,81.1,3.65,262.9,58000,101.6
2022-07-26,Houston,4.57,72.4,81.1,3.72,262.16,58000,99.4
2022-07-27,Houston,4.47,72.4,80.9,3.18,262.56,58000,99.4
2022-07-28,Houston,4.38,72.9,80.5,3.78,264.36,58000,99.8
2022-07-29,Houston,4.39,72.6,80.5,3.71,262.14,58000,96.4
2022-07-30,Houston,4.36,72.2,79.9,3.94,263.79,58000,98.4
2022-07-31,Houston,4.34,72.3,79.8,3.34,263.92,58000,98.2
2022-08-01,Houston,4.37,72.6,80.1,3.54,261.41,58000,100.0
2022-08-02,Houston,4.38,72.8,80.8,3.7,264.46,58000,100.5
2022-08-03,Houston,4.43,72.7,80.9,3.71,261.71,58000,102.2
2022-08-04,Houston,4.45,73.2,80.3,3.79,264.23,58000,97.2
2022-08-05,Houston,4.38,73.3,81.1,3.61,262.21,58000,98.0
2022-08-06,Houston,4.44,73.2,80.9,3.45,262.42,58000,102.7
2022-08-07,Houston,4.42,73.7,80.7,3.78,262.45,58000,100.0
2022-08-08,Houston,4.43,73.6,81.1,3.68,263.72,58000,97.8
2022-08-09,Houston,4.39,74.1,80.8,3.73,263.31,58000,97.1
2022-08-10,Houston,4.38,74.3,80.5,3.63,263.76,58000,97.5
2022-08-11,Houston,4.42,73.7,79.3,3.72,263.32,58000,100.6
2022-08-12,Houston,4.41,73.3,79.5,2.48,264.22,58000,99.5
2022-08-13,Houston,4.44,73.4,79.0,3.77,265.13,58000,100.4
2022-08-14,Houston,4.41,73.0,79.2,3.83,265.02,58000,99.6
2022-08-15,Houston,4.43,72.9,79.2,3.15,263.02,58000,98.0
2022-08-16,Houston,4.41,73.0,79.0,3.66,264.21,58000,99.5
2022-08-17,Houston,4.36,73.4,78.5,3.61,264.26,58000,102.0
2022-08-18,Houston,4.38,73.6,78.4,3.7,261.77,58000,102.6
2022-08-19,Houston,4.35,73.4,78.6,3.78,262.87,58000,98.5
2022-08-20,Houston,4.29,73.7,79.3,3.59,263.75,58000,97.8
2022-08-21,Houston,4.22,74.2,79.5,3.22,263.81,58000,97.9
2022-08-22,Houston,4.22,73.7,78.9,2.94,265.28,58000,99.6
2022-08-23,Houston,4.21,73.6,78.3,3.47,263.01,58000,97.6
2022-08-24,Houston,4.16,73.7,79.4,3.56,264.31,58000,98.4
2022-08-25,Houston,4.23,73.3,79.2,2.75,263.9,58000,101.0
2022-08-26,Houston,4.24,73.2,78.3,2.8,265.66,58000,101.8
2022-08-27,Houston,4.26,72.7,78.2,2.99,264.77,58000,97.1
2022-08-28,Houston,4.29,72.3,78.8,3.86,262.09,58000,102.5
2022-08-29,Houston,4.24,72.3,79.4,3.78,264.3,58000,99.8
2022-08-30,Houston,4.24,72.1,79.7,4.03,264.35,58000,101.2
2022-08-31,Houston,4.33,72.7,79.6,3.95,264.17,58000,95.4
2022-09-01,Houston,4.31,73.0,79.8,2.9,264.71,58000,98.6
2022-09-02,Houston,4.34,73.9,80.3,3.39,263.16,58000,99.3
2022-09-03,Houston,4.28,74.4,80.5,3.13,263.67,58000,101.0
2022-09-04,Houston,4.29,75.0,80.4,3.16,263.89,58000,100.7
2022-09-05,Houston,4.31,74.9,79.9,3.62,265.22,58000,98.5
2022-09-06,Houston,4.35,74.1,80.2,3.6,264.4,58000,97.9
2022-09-07,Houston,4.33,73.8,79.4,3.82,263.17,58000,103.2
2022-09-08,Houston,4.42,73.9,78.9,2.97,263.49,58000,102.6
2022-09-09,Houston,4.44,73.9,79.1,2.97,264.26,58000,98.1
2022-09-10,Houston,4.36,73.7,79.8,3.67,263.82,58000,103.9
2022-09-11,Houston,4.31,73.5,79.5,3.55,264.52,58000,102.8
2022-09-12,Houston,4.23,73.6,80.0,3.13,261.87,58000,104.4
2022-09-13,Houston,4.35,73.5,80.2,3.54,263.1,58000,101.7
2022-09-14,Houston,4.31,74.0,80.3,3.42,264.18,58000,101.2
2022-09-15,Houston,4.28,73.8,80.2,3.32,263.23,58000,100.8
2022-09-16,Houston,4.3,73.7,80.4,2.84,263.02,58000,99.3
2022-09-17,Houston,4.31,73.3,80.4,3.47,264.61,58000,96.6
2022-09-18,Houston,4.31,73.8,79.7,3.88,263.14,58000,101.5
2022-09-19,Houston,4.33,73.6,80.7,3.49,263.03,58000,98.1
2022-09-20,Houston,4.31,73.6,81.2,3.29,262.45,58000,96.8
2022-09-21,Houston,4.3,73.7,80.7,3.46,263.25,58000,98.4
2022-09-22,Houston,4.31,73.6,80.3,3.32,264.28,58000,98.4
2022-09-23,Houston,4.29,73.8,80.2,3.52,266.32,58000,99.4
2022-09-24,Houston,4.3,73.8,80.3,3.94,264.44,58000,100.3
2022-09-25,Houston,4.28,73.6,80.4,3.36,264.14,58000,101.8
2022-09-26,Houston,4.26,73.6,80.4,4.1,263.45,58000,100.9
2022-09-27,Houston,4.36,73.0,80.3,3.63,264.91,58000,97.4
2022-09-28,Houston,4.35,73.2,79.7,3.64,264.39,58000,98.1
2022-09-29,Houston,4.37,73.4,79.4,2.81,263.83,58000,101.0
2022-09-30,Houston,4.37,73.5,79.1,3.88,265.43,58000,97.6
2022-10-01,Houston,4.43,73.9,78.9,3.95,263.1,58000,101.1
2022-10-02,Houston,4.44,74.0,78.9,3.64,263.72,58000,101.5
2022-10-03,Houston,4.46,73.7,78.4,3.59,264.24,58000,98.7
2022-10-04,Houston,4.54,73.7,78.1,3.25,262.72,58000,98.6
2022-10-05,Houston,4.53,73.2,77.4,3.86,265.53,58000,102.1
2022-10-06,Houston,4.47,73.0,77.6,3.33,264.2,58000,99.1
2022-10-07,Houston,4.5,73.1,77.9,3.21,264.12,58000,102.5
2022-10-08,Houston,4.53,72.9,78.2,3.45,265.31,58000,100.2
2022-10-09,Houston,4.5,72.9,78.1,3.92,263.58,58000,98.8
2022-10-10,Houston,4.51,72.7,78.6,3.2,264.09,58000,98.2
2022-10-11,Houston,4.59,72.5,78.6,3.72,264.07,58000,100.4
2022-10-12,Houston,4.63,72.3,78.8,3.48,263.95,58000,101.9
2022-10-13,Houston,4.62,72.5,79.3,3.22,263.16,58000,97.0
2022-10-14,Houston,4.63,72.3,79.0,3.53,265.28,58000,100.2
2022-10-15,Houston,4.69,72.1,79.4,3.55,264.77,58000,95.8
2022-10-16,Houston,4.59,71.8,79.4,3.47,264.79,58000,100.0
2022-10-17,Houston,4.54,71.8,79.5,3.18,264.33,58000,96.2
2022-10-18,Houston,4.6,71.0,79.2,3.34,266.05,58000,101.5
2022-10-19,Houston,4.55,71.3,79.2,3.39,261.75,58000,96.9
2022-10-20,Houston,4.5,71.6,79.6,3.37,265.02,58000,101.4
2022-10-21,Houston,4.44,72.1,79.9,3.85,265.57,58000,100.8
2022-10-22,Houston,4.46,72.4,80.2,3.9,265.65,58000,100.2
2022-10-23,Houston,4.49,72.5,80.2,3.35,264.75,58000,97.8
2022-10-24,Houston,4.49,73.0,80.1,3.64,264.14,58000,99.1
2022-10-25,Houston,4.46,73.2,80.5,3.48,264.15,58000,101.1
2022-10-26,Houston,4.45,73.8,80.1,3.66,265.15,58000,101.4
2022-10-27,Houston,4.46,74.1,79.9,3.41,262.8,58000,99.9
2022-10-28,Houston,4.52,74.2,80.2,3.31,264.51,58000,98.0
2022-10-29,Houston,4.5,74.1,80.0,3.53,264.59,58000,98.0
2022-10-30,Houston,4.46,73.8,80.1,3.73,264.3,58000,96.1
2022-10-31,Houston,4.53,74.0,79.8,3.53,263.0,58000,101.2
2022-11-01,Houston,4.51,74.0,80.5,3.76,265.1,58000,102.5
2022-11-02,Houston,4.5,74.1,80.9,3.72,263.73,58000,101.2
2022-11-03,Houston,4.47,73.8,80.5,3.76,266.69,58000,99.2
2022-11-04,Houston,4.48,73.4,80.6,3.29,262.53,58000,101.1
2022-11-05,Houston,4.42,73.6,80.7,2.98,263.91,58000,102.3
2022-11-06,Houston,4.36,74.0,81.3,3.8,266.24,58000,100.1
2022-11-07,Houston,4.34,74.3,81.4,3.74,264.37,58000,96.0
2022-11-08,Houston,4.37,74.0,81.5,3.6,265.16,58000,100.3
2022-11-09,Houston,4.4,74.0,81.2,3.33,264.19,58000,102.2
2022-11-10,Houston,4.36,74.0,81.1,3.81,265.53,58000,98.8
2022-11-11,Houston,4.27,73.8,80.8,3.63,263.14,58000,100.1
2022-11-12,Houston,4.26,74.1,81.0,3.52,265.98,58000,99.3
2022-11-13,Houston,4.3,74.2,81.0,3.83,263.87,58000,100.4
2022-11-14,Houston,4.3,74.2,80.6,3.71,264.99,58000,101.9
2022-11-15,Houston,4.19,73.7,80.7,4.19,264.21,58000,102.3
2022-11-16,Houston,4.16,73.2,81.1,3.08,265.14,58000,100.3
2022-11-17,Houston,4.24,73.4,81.8,3.06,266.23,58000,106.7
2022-11-18,Houston,4.29,73.6,82.4,3.56,264.49,58000,96.7
2022-11-19,Houston,4.4,74.0,82.6,3.77,264.06,58000,100.0
2022-11-20,Houston,4.47,74.6,82.3,3.14,264.64,58000,99.0
2022-11-21,Houston,4.42,74.4,83.6,3.61,263.81,58000,99.7
2022-11-22,Houston,4.54,74.7,83.3,3.78,265.11,58000,96.4
2022-11-23,Houston,4.43,74.9,82.8,3.35,267.0,58000,100.4
2022-11-24,Houston,4.44,74.7,83.0,3.69,265.04,58000,101.3
2022-11-25,Houston,4.49,74.7,83.1,3.7,263.23,58000,100.6
2022-11-26,Houston,4.5,74.2,84.1,3.18,265.26,58000,97.9
2022-11-27,Houston,4.6,74.4,83.6,3.85,265.22,58000,102.2
2022-11-28,Houston,4.72,74.2,84.0,3.52,265.21,58000,101.6
2022-11-29,Houston,4.74,74.2,83.7,3.33,265.48,58000,99.2
2022-11-30,Houston,4.75,74.2,83.8,3.33,263.65,58000,99.9
2022-12-01,Houston,4.73,73.6,83.5,3.53,266.1,58000,101.1
2022-12-02,Houston,4.73,73.5,83.6,3.31,265.21,58000,99.2
2022-12-03,Houston,4.7,73.5,83.5,3.72,264.87,58000,98.6
2022-12-04,Houston,4.67,73.6,83.7,3.63,264.99,58000,99.5
2022-12-05,Houston,4.7,73.8,84.0,3.69,265.71,58000,100.6
2022-12-06,Houston,4.75,73.6,84.8,3.8,264.38,58000,95.9
2022-12-07,Houston,4.79,73.5,84.4,3.48,264.05,58000,99.6
2022-12-08,Houston,4.74,73.6,84.4,3.59,264.55,58000,102.9
2022-12-09,Houston,4.68,74.0,84.5,3.61,265.56,58000,99.1
2022-12-10,Houston,4.58,74.0,85.1,3.72,264.39,58000,99.5
2022-12-11,Houston,4.57,74.2,84.9,3.15,264.01,58000,100.3
2022-12-12,Houston,4.53,74.6,85.2,3.48,264.13,58000,97.8
2022-12-13,Houston,4.58,74.3,85.2,3.53,265.34,58000,100.8
2022-12-14,Houston,4.65,74.6,84.6,3.2,264.76,58000,98.9
2022-12-15,Houston,4.62,74.4,84.2,3.2,266.33,58000,103.9
2022-12-16,Houston,4.62,74.3,84.1,3.64,264.05,58000,97.7
2022-12-17,Houston,4.62,74.0,84.2,3.0,267.07,58000,101.4
2022-12-18,Houston,4.62,74.1,84.5,3.71,266.9,58000,96.9
2022-12-19,Houston,4.61,73.9,84.7,3.96,266.48,58000,98.4
2022-12-20,Houston,4.61,74.0,84.6,3.87,266.25,58000,99.6
2022-12-21,Houston,4.64,73.7,84.7,3.34,264.48,58000,101.5
2022-12-22,Houston,4.6,73.2,83.9,3.63,266.02,58000,100.8
2022-12-23,Houston,4.7,73.6,84.2,3.0,266.64,58000,96.6
2022-12-24,Houston,4.7,73.7,84.3,3.31,264.79,58000,98.7
2022-12-25,Houston,4.69,73.8,84.2,4.18,264.76,58000,101.4
2022-12-26,Houston,4.61,73.6,84.3,3.84,264.74,58000,101.2
2022-12-27,Houston,4.65,73.7,84.2,3.31,265.57,58000,98.4
2022-12-28,Houston,4.7,73.8,84.4,3.77,265.28,58000,99.3
2022-12-29,Houston,4.71,74.1,84.2,3.24,267.54,58000,103.1
2022-12-30,Houston,4.67,74.3,83.7,3.96,267.63,58000,98.2
2022-12-31,Houston,4.8,74.8,84.4,3.55,267.55,58000,103.9
2023-01-01,Houston,4.75,74.5,84.8,2.91,264.79,58000,103.0
2023-01-02,Houston,4.8,74.5,84.6,3.1,265.12,58000,100.2
2023-01-03,Houston,4.77,74.2,84.9,3.85,265.61,58000,103.0
2023-01-04,Houston,4.76,74.8,85.2,3.11,265.64,58000,100.8
2023-01-05,Houston,4.72,75.1,85.1,3.24,265.14,58000,99.9
2023-01-06,Houston,4.76,75.5,84.7,3.63,263.86,58000,99.1
2023-01-07,Houston,4.72,75.7,84.8,3.75,265.34,58000,100.7
2023-01-08,Houston,4.67,75.4,84.5,3.25,266.71,58000,101.3
2023-01-09,Houston,4.67,75.4,85.1,4.01,264.45,58000,98.9
2023-01-10,Houston,4.67,75.7,84.8,3.08,264.53,58000,101.0
2023-01-11,Houston,4.69,75.4,85.0,3.52,266.08,58000,101.4
2023-01-12,Houston,4.6,75.6,84.8,3.46,265.03,58000,101.5
2023-01-13,Houston,4.58,74.9,84.8,3.68,264.22,58000,99.6
2023-01-14,Houston,4.6,75.1,84.3,3.3,266.45,58000,99.4
2023-01-15,Houston,4.64,75.2,84.4,3.49,266.09,58000,101.7
2023-01-16,Houston,4.64,75.0,84.8,3.15,268.06,58000,99.4
2023-01-17,Houston,4.72,75.0,85.8,3.62,265.25,58000,99.4
2023-01-18,Houston,4.73,75.3,86.3,3.27,266.38,58000,103.7
2023-01-19,Houston,4.79,75.1,85.8,3.74,264.87,58000,100.9
2023-01-20,Houston,4.82,75.1,85.7,3.41,263.88,58000,102.7
2023-01-21,Houston,4.82,74.7,85.5,3.4,265.02,58000,101.6
2023-01-22,Houston,4.82,74.6,85.7,3.44,266.27,58000,100.8
2023-01-23,Houston,4.77,74.9,86.6,3.73,267.51,58000,100.8
2023-01-24,Houston,4.86,74.3,87.2,3.46,263.5,58000,96.8
2023-01-25,Houston,4.86,74.1,86.7,3.74,267.05,58000,98.7
2023-01-26,Houston,4.95,73.7,87.0,3.26,267.03,58000,103.1
2023-01-27,Houston,4.95,73.8,86.9,3.11,263.94,58000,100.8
2023-01-28,Houston,4.92,73.6,87.0,3.81,266.59,58000,100.2
2023-01-29,Houston,4.87,73.6,87.2,3.51,265.79,58000,97.8
2023-01-30,Houston,4.94,73.6,87.1,3.58,267.68,58000,101.9
2023-01-31,Houston,4.92,74.5,87.5,3.8,265.66,58000,101.2
2023-02-01,Houston,4.92,74.5,87.4,3.35,265.87,58000,98.4
2023-02-02,Houston,4.99,74.7,87.5,3.42,264.92,58000,100.9
2023-02-03,Houston,5.03,75.1,87.4,3.57,263.98,58000,102.3
2023-02-04,Houston,5.12,75.1,87.3,3.52,267.5,58000,100.7
2023-02-05,Houston,5.14,75.2,86.8,3.78,266.13,58000,95.5
2023-02-06,Houston,5.22,74.9,86.8,3.85,267.09,58000,99.6
2023-02-07,Houston,5.39,74.6,87.4,4.07,265.5,58000,102.7
2023-02-08,Houston,5.27,74.3,87.5,3.4,264.82,58000,99.5
2023-02-09,Houston,5.29,74.1,87.4,3.35,267.46,58000,99.3
2023-02-10,Houston,5.32,74.3,87.0,3.63,267.2,58000,103.0
2023-02-11,Houston,5.36,73.8,87.3,3.58,265.78,58000,103.8
2023-02-12,Houston,5.38,73.6,87.5,3.2,265.64,58000,99.3
2023-02-13,Houston,5.51,73.6,86.9,3.54,268.92,58000,98.6
2023-02-14,Houston,5.45,73.7,86.1,3.81,266.33,58000,101.7
2023-02-15,Houston,5.44,73.8,86.0,4.06,265.7,58000,99.7
2023-02-16,Houston,5.57,73.9,86.2,3.26,264.48,58000,94.9
2023-02-17,Houston,5.67,73.6,86.2,2.86,266.74,58000,101.0
2023-02-18,Houston,5.65,73.8,87.0,3.37,265.75,58000,100.3
2023-02-19,Houston,5.62,73.6,87.3,4.19,266.69,58000,95.8
2023-02-20,Houston,5.48,73.1,87.4,3.77,266.08,58000,99.6
2023-02-21,Houston,5.51,73.7,87.3,3.24,267.0,58000,99.9
2023-02-22,Houston,5.55,73.9,87.8,3.46,266.04,58000,98.4
2023-02-23,Houston,5.43,74.0,88.1,4.09,266.5,58000,99.5
2023-02-24,Houston,5.39,74.1,88.1,4.07,266.84,58000,99.7
2023-02-25,Houston,5.46,74.4,88.3,3.21,268.03,58000,102.7
2023-02-26,Houston,5.43,74.3,88.3,3.83,266.99,58000,103.5
2023-02-27,Houston,5.37,74.0,87.9,3.93,266.29,58000,97.7
2023-02-28,Houston,5.38,74.0,88.1,3.1,265.97,58000,99.2
2023-03-01,Houston,5.39,74.0,88.4,3.85,266.85,58000,98.5
2023-03-02,Houston,5.32,73.8,88.5,3.76,266.17,58000,98.8
2023-03-03,Houston,5.37,74.1,87.9,3.68,266.86,58000,104.2
2023-03-04,Houston,5.36,73.7,88.1,3.47,266.6,58000,102.6
2023-03-05,Houston,5.31,73.5,88.4,3.41,265.75,58000,101.6
2023-03-06,Houston,5.34,73.9,88.5,3.67,266.69,58000,97.9
2023-03-07,Houston,5.34,74.1,88.8,3.02,265.2,58000,100.4
2023-03-08,Houston,5.34,73.8,89.2,3.81,264.93,58000,99.6
2023-03-09,Houston,5.33,73.9,88.7,3.68,264.75,58000,99.3
2023-03-10,Houston,5.42,73.4,88.8,3.65,265.31,58000,104.4
2023-03-11,Houston,5.47,72.8,88.8,3.84,265.92,58000,98.9
2023-03-12,Houston,5.53,72.5,88.8,3.42,266.31,58000,98.9
2023-03-13,Houston,5.54,72.5,88.4,4.25,266.81,58000,99.6
2023-03-14,Houston,5.53,72.4,88.4,3.35,264.61,58000,103.2
2023-03-15,Houston,5.52,72.3,88.0,4.02,267.17,58000,99.4
2023-03-16,Houston,5.51,72.8,87.9,3.93,266.05,58000,103.9
2023-03-17,Houston,5.42,73.4,88.7,3.56,268.55,58000,99.1
2023-03-18,Houston,5.45,73.6,89.0,3.88,266.0,58000,100.4
2023-03-19,Houston,5.41,73.3,88.9,3.85,266.58,58000,102.1
2023-03-20,Houston,5.4,73.2,88.5,3.89,267.0,58000,97.5
2023-03-21,Houston,5.35,73.2,89.1,3.98,267.84,58000,97.1
2023-03-22,Houston,5.39,73.3,89.0,3.4,267.81,58000,101.9
2023-03-23,Houston,5.39,74.2,89.1,3.43,267.5,58000,99.7
2023-03-24,Houston,5.37,74.2,89.6,3.41,265.8,58000,100.5
2023-03-25,Houston,5.35,74.2,89.9,2.95,268.71,58000,95.5
2023-03-26,Houston,5.34,74.0,89.9,3.19,266.74,58000,99.9
2023-03-27,Houston,5.24,73.4,90.1,3.32,265.51,58000,104.1
2023-03-28,Houston,5.3,73.5,90.1,3.17,267.31,58000,99.1
2023-03-29,Houston,5.33,73.9,91.2,3.82,266.09,58000,101.3
2023-03-30,Houston,5.39,73.6,92.1,3.6,265.38,58000,99.1
2023-03-31,Houston,5.35,73.6,91.0,3.34,265.72,58000,96.1
2023-04-01,Houston,5.35,73.8,90.4,3.53,267.94,58000,99.0
2023-04-02,Houston,5.29,74.0,90.5,3.47,266.84,58000,97.5
2023-04-03,Houston,5.3,73.6,90.6,3.92,266.6,58000,99.4
2023-04-04,Houston,5.24,73.9,90.5,3.56,266.93,58000,102.1
2023-04-05,Houston,5.2,74.3,90.5,3.24,265.66,58000,98.3
2023-04-06,Houston,5.14,74.2,89.5,3.07,265.54,58000,98.0
2023-04-07,Houston,5.12,74.3,90.1,3.13,266.34,58000,103.7
2023-04-08,Houston,4.99,74.7,89.9,3.58,267.56,58000,102.1
2023-04-09,Houston,5.04,74.7,90.2,3.43,266.65,58000,99.3
2023-04-10,Houston,5.07,75.0,89.9,3.72,267.48,58000,98.8
2023-04-11,Houston,5.07,75.1,89.7,3.01,267.78,58000,102.4
2023-04-12,Houston,5.11,75.0,89.7,3.18,266.89,58000,100.9
2023-04-13,Houston,5.0,74.9,89.3,3.28,266.53,58000,97.7
2023-04-14,Houston,5.04,74.9,88.7,3.48,266.67,58000,101.9
2023-04-15,Houston,5.11,74.7,89.4,3.7,267.54,58000,95.3
2023-04-16,Houston,5.13,74.5,89.1,4.0,265.49,58000,100.9
2023-04-17,Houston,5.17,74.6,88.8,3.49,266.85,58000,102.1
2023-04-18,Houston,5.17,74.6,88.8,4.16,266.53,58000,99.8
2023-04-19,Houston,5.17,74.6,88.2,2.94,268.21,58000,97.2
2023-04-20,Houston,5.18,75.0,88.1,3.42,268.15,58000,96.6
2023-04-21,Houston,5.23,75.0,88.8,3.5,268.64,58000,100.1
